tconst,Title,Genres,runtime_minutes,vote_average,vote_count,budget_est,worldwide_gross,release_day,release_month,release_year
tt4302938,Kubo and the Two Strings,"['Animation', 'Adventure', 'Family']",101.5,7.798114434934531,107607.0,57500000.0,76898780.0,19,8,2016
tt2140479,The Accountant,"['Crime', 'Thriller', 'Drama']",128.0,7.294235901687187,236429.0,42000000.0,154061064.0,14,10,2016
tt3799694,The Nice Guys,"['Comedy', 'Crime', 'Mystery']",116.0,7.394760617965815,244609.0,50000000.0,61192482.5,20,5,2016
tt3774114,Snowden,"['Drama', 'History', 'Crime', 'Thriller']",134.0,7.296007435678094,121576.0,45000000.0,36369067.0,16,9,2016
tt1860357,Deepwater Horizon,"['Drama', 'Action']",107.0,7.092330162093753,135909.0,133000000.0,122197098.5,30,9,2016
tt3014866,Criminal,"['Action', 'Crime', 'Science Fiction', 'Thriller', 'Mystery', 'Drama']",113.0,6.293173905598995,52563.0,31500000.0,26739979.0,15,4,2016
tt1712261,Triple 9,"['Action', 'Thriller', 'Mystery']",115.0,6.289793434695832,61627.0,20000000.0,19291544.5,26,2,2016
tt1608290,Zoolander 2,['Comedy'],100.5,4.699999999999999,61288.0,50000000.0,55658846.5,12,2,2016
tt2869728,Ride Along 2,"['Action', 'Comedy']",102.0,5.905676345537711,49627.0,40000000.0,124827316.0,15,1,2016
tt2304933,The 5th Wave,"['Adventure', 'Science Fiction']",112.0,5.2232325692201815,94445.0,38000000.0,110621385.0,15,1,2016
tt4682786,Collateral Beauty,"['Drama', 'Romance']",97.0,6.81594460833313,82034.0,36000000.0,86918686.5,16,12,2016
tt3628584,Barbershop: The Next Cut,['Comedy'],111.5,5.90182971816438,13554.0,20000000.0,54717126.5,15,4,2016
tt2671706,Fences,['Drama'],139.0,7.19335706350466,88214.0,24000000.0,64348821.0,16,12,2016
tt2025690,The Finest Hours,"['Action', 'Drama', 'History', 'Thriller']",117.0,6.793373620968309,56924.0,75000000.0,50675925.5,29,1,2016
tt4698684,Hunt for the Wilderpeople,"['Adventure', 'Comedy', 'Drama']",101.0,7.898965482153154,88447.0,2500000.0,23522766.5,24,6,2016
tt4786282,Lights Out,"['Thriller', 'Mystery', 'Horror']",81.0,6.3,102870.0,4950000.0,148837672.5,22,7,2016
tt0475290,"Hail, Caesar!","['Comedy', 'Drama', 'Mystery']",106.0,6.291813626373626,113750.0,22000000.0,63904168.0,5,2,2016
tt4540710,Miss Sloane,"['Drama', 'Thriller']",132.0,7.498301675977653,53700.0,15500000.0,8410588.0,25,11,2016
tt4624424,Storks,"['Adventure', 'Animation', 'Comedy', 'Family']",87.0,6.7924182703454665,51756.0,70000000.0,182866354.5,23,9,2016
tt3631112,The Girl on the Train,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",112.0,6.4954951571968715,154456.0,45000000.0,173732036.5,7,10,2016
tt4361050,Ouija: Origin of Evil,"['Horror', 'Thriller']",99.0,6.097081315057198,48515.0,9000000.0,81768806.0,21,10,2016
tt1974419,The Neon Demon,"['Thriller', 'Horror', 'Mystery']",117.5,6.210784788338443,74364.0,7250000.0,3468616.5,14,6,2016
tt3882082,The Boy,"['Horror', 'Thriller', 'Mystery']",97.0,5.993753863444788,71180.0,10000000.0,66204659.5,22,1,2016
tt2823054,Mike and Dave Need Wedding Dates,['Comedy'],98.0,6.0,76401.0,33000000.0,76483173.0,8,7,2016
tt1878870,The Edge of Seventeen,"['Comedy', 'Drama']",104.5,7.2975241021530515,89826.0,9000000.0,18949825.5,18,11,2016
tt2702724,The Boss,['Comedy'],95.0,5.408236885615513,39918.0,29000000.0,78644232.0,8,4,2016
tt1860213,Dirty Grandpa,['Comedy'],102.0,5.897437055544878,104060.0,11500000.0,99575738.5,22,1,2016
tt2361317,Live by Night,"['Crime', 'Drama', 'Thriller']",129.0,6.396837631765343,48002.0,86500000.0,22226493.5,25,12,2016
tt2241351,Money Monster,"['Thriller', 'Drama']",98.0,6.497898627721384,88466.0,27000000.0,93374349.5,13,5,2016
tt2980210,A Hologram for the King,"['Comedy', 'Drama']",97.5,6.096785899429756,36651.0,32500000.0,8029252.0,22,4,2016
tt1711525,Office Christmas Party,['Comedy'],105.0,5.796059162199721,60444.0,45000000.0,102912299.0,9,12,2016
tt2005151,War Dogs,"['Comedy', 'Crime', 'Drama']",114.0,7.095421823854337,156416.0,45000000.0,86234513.0,19,8,2016
tt3381008,Grimsby,"['Action', 'Comedy']",83.0,6.193884745437541,83398.0,35000000.0,28349755.0,11,3,2016
tt0490215,Silence,"['Drama', 'History']",161.0,7.19820280638695,86802.0,46250000.0,23732074.5,23,12,2016
tt2582500,Shut In,"['Drama', 'Thriller']",91.0,4.716397755173624,11404.0,10000000.0,12221368.0,11,11,2016
tt2638144,Ben-Hur,"['Action', 'Adventure', 'Drama']",124.0,5.697264554465589,39043.0,97500000.0,92865479.5,19,8,2016
tt3231054,Risen,"['Drama', 'History']",107.0,6.290686569732427,23246.0,20000000.0,46162665.5,18,2,2016
tt4257926,Miracles from Heaven,['Drama'],114.0,7.1,18212.0,14500000.0,73891047.5,18,3,2016
tt3387542,The Forest,"['Horror', 'Thriller', 'Mystery']",94.0,4.805120385232745,37380.0,10000000.0,39178764.5,8,1,2016
tt5074352,Dangal,"['Drama', 'Action']",161.0,8.49884512403626,123996.0,9950000.0,302327309.0,21,12,2016
tt4034354,Swiss Army Man,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",97.0,6.998087142475273,93525.0,3000000.0,5023782.5,24,6,2016
