genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,runtime,budget_est,revenue,imdb_id,req_title,production_companies
[10402],442261,en,Highlights,0.6459999999999999,2017-02-17,Highlights,10.0,1,1.0,0.0,0.0,,0.0,[]
"[53, 878]",451518,en,Real Artists,0.6459999999999999,2017-03-02,Real Artists,9.0,1,12.0,15000.0,0.0,tt5648094,0.0,"['Genuine', 'Charming Stranger Films']"
"[27, 35]",477069,en,Date of the Dead,0.6459999999999999,2017-08-17,Date of the Dead,5.0,1,98.0,50000.0,0.0,tt3591836,0.0,[]
[],587600,en,A Message For Brazey,0.645,2017-07-21,A Message For Brazey,10.0,1,2.0,0.0,0.0,tt7077428,0.0,[]
[18],458140,en,Two Steps from Hope,0.645,2017-05-20,Two Steps from Hope,8.8,6,90.0,0.0,0.0,tt5798330,0.0,['Gaffer Media']
[],519004,en,Society,0.645,2017-08-07,Society,8.0,1,2.0,0.0,0.0,,0.0,[]
"[53, 27]",518711,en,Photokill,0.645,2017-07-28,Photokill,7.0,1,20.0,0.0,0.0,tt6963348,0.0,[]
[99],473899,en,No One Is Safe From Son of Sam,0.645,2017-08-14,No One Is Safe From Son of Sam,6.0,1,8.0,0.0,0.0,,0.0,['WPIX']
[],585043,en,Metamorphasize,0.645,2017-07-31,Metamorphasize,1.0,1,,,,,,
[],464195,en,Fight Owens Fight: The Kevin Owens Story,0.644,2017-07-04,Fight Owens Fight: The Kevin Owens Story,10.0,1,60.0,0.0,0.0,tt7091274,0.0,[]
"[37, 18, 10402]",463834,en,I Might Be There (I Won't),0.644,2017-06-28,I Might Be There (I Won't),10.0,1,1.0,0.0,0.0,,0.0,[]
"[16, 28, 878]",521467,en,Grasshopper Jungle,0.644,2017-07-07,Grasshopper Jungle,8.0,1,1.0,0.0,0.0,,0.0,[]
[99],463137,en,Unconventional,0.644,2017-06-30,Unconventional,8.0,1,47.0,0.0,0.0,,0.0,"['Alpheus Media', 'Rooster Teeth Productions']"
[99],595642,en,Creating a King: Summoning a God,0.644,2017-07-18,Creating a King: Summoning a God,6.0,1,13.0,0.0,0.0,tt7163606,0.0,[]
[27],508483,en,Vandals,0.644,2017-07-08,Vandals,5.0,1,1.0,0.0,0.0,,0.0,[]
"[28, 12, 10752]",486343,en,Unfallen,0.644,2017-06-30,Unfallen,5.0,1,97.0,0.0,0.0,tt5632272,0.0,"['Golden Artists Entertainment', 'JH Productions']"
"[28, 12, 35, 878]",482246,en,Thugs vs. Dinosaurs,0.644,2017-06-24,Thugs vs. Dinosaurs,3.0,1,71.0,3000.0,0.0,tt3727646,0.0,['Astroidio']
[99],516983,en,FrankenSkies,0.643,2017-06-20,FrankenSkies,10.0,1,82.0,0.0,0.0,tt8252228,0.0,[]
"[12, 99]",489835,es,Un Viaje,0.643,2017-05-29,A Journey,10.0,1,71.0,0.0,0.0,tt6743960,0.0,[]
"[10402, 37, 18]",459763,en,Hiding Under a Copy of the Strokes' Single 'Under Cover of Darkness',0.643,2017-05-30,Hiding Under a Copy of the Strokes' Single 'Under Cover of Darkness',10.0,1,2.0,0.0,0.0,,0.0,[]
"[37, 99, 10402, 18]",458886,en,Every Ambulation a Betrayal,0.643,2017-05-23,Every Ambulation a Betrayal,10.0,1,1.0,0.0,0.0,,0.0,[]
[99],459229,en,Alabama Bound,0.643,2017-06-17,Alabama Bound,8.5,1,83.0,0.0,0.0,tt7020812,0.0,[]
[],501139,en,Cautionary Tales,0.643,2017-10-05,Cautionary Tales,7.0,1,8.0,0.0,0.0,tt6182288,0.0,['Academy Films']
"[35, 18]",473168,en,As Good As You,0.643,2017-06-09,As Good As You,6.0,1,86.0,0.0,0.0,tt3918748,0.0,"['Off-Chance Productions', 'Tanky Productions']"
[99],459171,en,Cruel and Unusual,0.643,2017-05-26,Cruel and Unusual,5.0,1,102.0,0.0,0.0,tt6572608,0.0,['Gold Circle Films']
[27],565497,en,Lost in Buffalo City,0.643,2017-05-26,Lost in Buffalo City,4.0,1,30.0,40000.0,0.0,tt6997120,0.0,['Rayolight Production']
"[18, 53, 27]",463780,en,"Die, My Dear",0.643,2017-06-08,"Die, My Dear",4.0,1,,0.0,0.0,tt4874812,0.0,[]
[99],475407,en,Weird Ways of the Elite,0.642,2017-05-12,Weird Ways of the Elite,10.0,1,,,,,,
"[27, 878]",455016,cs,Jsem brána,0.642,2017-04-28,I Am the Doorway,10.0,1,15.0,0.0,0.0,tt4522960,0.0,[]
[],454351,en,Bellator 178: Straus vs. Pitbull 4,0.642,2017-04-21,Bellator 178: Straus vs. Pitbull 4,10.0,1,,0.0,0.0,,0.0,[]
"[14, 16, 28, 27]",466192,en,Macabre at Lighthouse Lake,0.642,2017-05-13,Macabre at Lighthouse Lake,9.0,1,5.0,0.0,0.0,tt6888846,0.0,[]
[99],495038,en,Catching Sight of Thelma & Louise,0.642,2017-04-30,Catching Sight of Thelma & Louise,8.0,1,87.0,0.0,0.0,tt6211848,0.0,[]
[18],472119,en,A Ghost and the Boy with a Box on His Head,0.642,2017-05-09,A Ghost and the Boy with a Box on His Head,8.0,1,73.0,0.0,0.0,,0.0,[]
[99],451134,en,Haus of Pain,0.642,2017-04-28,Haus of Pain,8.0,1,58.0,0.0,0.0,tt7037848,0.0,"['Alpheus Media', 'Rooster Teeth Productions']"
"[27, 53, 9648]",519418,en,Witch-Hunt,0.642,2017-04-28,Witch-Hunt,7.0,1,81.0,0.0,0.0,tt6293796,0.0,[]
"[9648, 878]",506923,en,In Circles,0.642,2017-05-02,In Circles,6.0,1,89.0,0.0,0.0,tt3285114,0.0,[]
[35],454440,en,Al Madrigal: Shrimpin' Ain't Easy,0.642,2017-05-05,Al Madrigal: Shrimpin' Ain't Easy,6.0,1,58.0,0.0,0.0,tt6885502,0.0,['Irwin Entertainment']
[],576195,en,Newton's Grace,0.642,2017-05-13,Newton's Grace,5.0,1,80.0,0.0,0.0,tt2791334,0.0,[]
"[35, 18]",487040,en,Wave,0.642,2017-04-21,Wave,2.0,1,13.0,0.0,0.0,tt6794478,0.0,['Assembly']
[],416678,en,South Dakota,0.642,2017-04-28,South Dakota,2.0,1,135.0,0.0,0.0,tt1572169,0.0,[]
"[10402, 18]",448157,en,Complainant,0.6409999999999999,2017-03-21,Complainant,10.0,1,4.0,0.0,0.0,,0.0,[]
[99],447334,en,Snowmads: A Journey Towards Eastern Suns,0.6409999999999999,2017-03-16,Snowmads: A Journey Towards Eastern Suns,10.0,1,52.0,0.0,0.0,tt6537972,0.0,['Red Bull Media House']
[99],484615,en,The Chinese Exclusion Act,0.6409999999999999,2017-03-19,The Chinese Exclusion Act,8.0,1,161.0,0.0,0.0,tt6601078,0.0,[]
"[99, 18]",450422,en,Psycho Family,0.6409999999999999,2017-04-03,Psycho Family,8.0,1,93.0,0.0,0.0,tt5957600,0.0,[]
[99],447361,en,Muhi – Generally Temporary,0.6409999999999999,2017-04-09,Muhi – Generally Temporary,8.0,1,87.0,0.0,0.0,tt6153322,0.0,['Medalia Productions']
"[18, 10751]",469861,en,The Tree,0.6409999999999999,2017-04-01,The Tree,7.0,1,95.0,60000.0,0.0,tt6206204,0.0,[]
[99],449556,en,Rio Ferdinand: Being Mum and Dad,0.6409999999999999,2017-03-28,Rio Ferdinand: Being Mum and Dad,7.0,1,58.0,0.0,0.0,,0.0,[]
"[878, 27]",504693,en,Surviving the Outbreak,0.6409999999999999,2017-04-13,Surviving the Outbreak,6.0,1,86.0,0.0,0.0,tt5087914,0.0,[]
"[99, 18]",473467,en,Reel Therapy,0.6409999999999999,2017-04-15,Reel Therapy,6.0,1,8.0,0.0,0.0,tt6736390,0.0,[]
[],452641,en,Danger Diva,0.6409999999999999,2017-04-13,Danger Diva,6.0,1,105.0,0.0,0.0,tt4878184,0.0,[]
"[9648, 18]",451098,en,At the End of the Cul-de-sac,0.6409999999999999,2017-04-04,At the End of the Cul-de-sac,6.0,1,10.0,0.0,0.0,tt5966264,0.0,[]
"[10770, 10749]",450253,en,Hometown Hero,0.6409999999999999,2017-04-01,Hometown Hero,6.0,1,84.0,1600000.0,0.0,tt5675746,0.0,['Larry Levinson Productions']
"[35, 18]",448026,en,Sensitive Parts,0.6409999999999999,2017-04-18,Sensitive Parts,6.0,1,69.0,6000.0,0.0,tt5191758,0.0,[]
"[9648, 53, 27]",402437,en,Assumption,0.6409999999999999,2017-03-30,Assumption,6.0,1,13.0,0.0,0.0,tt5292928,0.0,['Rosewood 5 Studios']
[18],449430,fr,Star,0.6409999999999999,2017-04-03,Star,5.0,1,80.0,0.0,0.0,tt8210324,0.0,[]
"[18, 99, 28]",445147,en,The Cage Fighter,0.6409999999999999,2017-04-07,The Cage Fighter,5.0,1,81.0,0.0,0.0,tt6436888,0.0,"['The Filmmaker Fund', 'Cinereach', 'I80 Pictures']"
"[18, 9648, 53]",490687,en,August Falls,0.6409999999999999,2017-04-17,August Falls,2.0,1,98.0,0.0,0.0,tt3663718,0.0,"['Umbrage Entertainment', 'BelleHammer']"
[],449456,en,The Diabolical Plan: A Justus for Justice Short,0.6409999999999999,2017-04-08,The Diabolical Plan: A Justus for Justice Short,0.0,1,6.0,0.0,0.0,,0.0,[]
"[18, 10749]",446353,da,Forever Now,0.64,2017-03-11,Forever Now,10.0,1,19.0,0.0,0.0,tt6315086,0.0,"['Filmværkstedet', 'Flying Films']"
"[10402, 18]",445923,en,Scroll on Thru,0.64,2017-03-09,Scroll on Thru,10.0,1,5.0,0.0,0.0,,0.0,[]
"[10402, 18]",445411,en,Before the Gates,0.64,2017-03-06,Before the Gates,10.0,1,4.0,0.0,0.0,,0.0,[]
[10402],443340,en,This Must Be My Face,0.64,2017-02-23,This Must Be My Face,10.0,1,10.0,0.0,0.0,,0.0,[]
"[18, 878]",444915,en,Beautiful Dreamer,0.64,2016-06-10,Beautiful Dreamer,8.0,1,26.0,0.0,0.0,tt4794788,0.0,['The Colony Media']
[99],446423,en,The Cult Next Door,0.64,2017-02-28,The Cult Next Door,7.0,1,31.0,0.0,0.0,tt6384296,0.0,['Youngman Films']
[37],444911,en,The Bulleteers,0.64,2017-03-04,The Bulleteers,6.0,1,0.0,0.0,0.0,tt6169702,0.0,['Reckless Abandonment Pictures']
[99],444555,en,"Kings, Queens, & In-Betweens",0.64,2017-03-03,"Kings, Queens, & In-Betweens",6.0,1,90.0,0.0,0.0,tt3467900,0.0,[]
"[18, 10749]",475723,en,Pigeonhearts,0.64,2017-02-10,Pigeonhearts,5.0,1,7.0,0.0,0.0,tt6091088,0.0,['University of North Carolina School of Arts']
[35],442030,en,Nick Di Paolo: Inflammatory,0.64,2017-02-16,Nick Di Paolo: Inflammatory,5.0,1,64.0,0.0,0.0,tt6184958,0.0,['Comedy Dynamics']
"[99, 35, 18]",415767,no,DRIB,0.64,2017-03-11,DRIB,5.0,1,88.0,0.0,0.0,tt6180842,0.0,['Bacon']
"[53, 14, 27]",450598,en,Harbinger,0.64,2017-02-28,Harbinger,4.0,1,84.0,0.0,0.0,tt4007016,0.0,['Luzworks']
[53],259712,en,Simon,0.64,2017-02-01,Simon,0.0,1,85.0,0.0,0.0,tt3283708,0.0,[]
"[99, 36, 10770]",580698,en,High Tech Airport,0.639,2017-01-01,High Tech Airport,10.0,1,50.0,0.0,0.0,,0.0,"['Galaxie Presse', 'RMC Découverte']"
"[18, 14]",456137,es,Yo Soy Nestor,0.639,2017-02-20,Yo Soy Nestor,9.0,1,16.0,0.0,0.0,tt6390790,0.0,"['Productions Calderón', 'DEP Films']"
"[18, 28, 80]",447047,en,Top Coat Cash,0.639,2017-01-13,Top Coat Cash,7.0,1,0.0,0.0,0.0,tt4488840,0.0,[]
[],562157,en,The Yellow Curtain,0.639,2017-01-01,The Yellow Curtain,6.0,1,20.0,0.0,0.0,,0.0,[]
[],498771,en,Repatriation,0.639,2017-01-20,Repatriation,6.0,1,77.0,0.0,0.0,,0.0,[]
[],451879,en,I Am Still Here,0.639,2017-01-01,I Am Still Here,5.0,1,104.0,0.0,0.0,tt4956376,0.0,[]
[99],434065,en,Strad Style,0.639,2017-01-21,Strad Style,5.0,1,105.0,0.0,0.0,tt4622662,0.0,[]
"[53, 27]",439214,en,Blood Demon Rising,0.639,2017-01-28,Blood Demon Rising,2.0,1,93.0,0.0,0.0,tt2262716,0.0,['Harwen Productions']
[878],434501,ja,Toru,0.639,2017-01-19,Toru,1.0,1,14.0,0.0,0.0,tt6431716,0.0,['A24']
[10752],444660,en,BalletBoyz - Young Men,0.638,2017-04-07,BalletBoyz - Young Men,6.0,1,72.0,0.0,0.0,tt7488918,1.0,"['BalletBoyz Films', 'Manilla Productions', 'BBC Music', 'ZDF/Arte', '14-18 NOW']"
[],446317,en,Lamp: A Ghost Story,0.634,2016-04-09,Lamp: A Ghost Story,6.0,1,17.0,0.0,0.0,tt5090692,0.0,['Giant Dolphin Pictures']
"[80, 18, 9648, 53]",517581,en,Gone Tomorrow,0.632,2017-01-01,Gone Tomorrow,6.0,1,90.0,0.0,0.0,tt3899070,0.0,['Syndicate Seven Films']
"[27, 53, 18]",328784,en,The Lost Tree,0.632,2015-09-01,The Lost Tree,3.0,1,88.0,0.0,0.0,tt2368606,0.0,['red compass media']
[99],378425,en,Here Come the Videofreex,0.631,2015-06-21,Here Come the Videofreex,8.0,1,79.0,0.0,0.0,tt5323946,0.0,['Moldy Tapes']
[99],433078,en,It's Not Yet Dark,0.631,2017-01-21,It's Not Yet Dark,7.4,7,78.0,0.0,0.0,tt5433330,0.0,[]
"[9648, 80, 18, 27, 53, 35]",402448,en,"Bullets, Fangs and Dinner at 8",0.631,2015-08-22,"Bullets, Fangs and Dinner at 8",3.0,1,90.0,0.0,0.0,tt4509084,0.0,['Film Consortium San Diego']
[99],463839,en,Reality's Invisible,0.62,1981-12-18,Reality's Invisible,7.0,1,53.0,0.0,0.0,tt6686120,0.0,[]
[53],442081,en,Ape,0.616,2017-02-17,Ape,7.6,8,13.0,0.0,0.0,tt5883600,0.0,"['Indigenous Media', 'Turkeyfoot Productions']"
[99],457793,en,Smash: Motorized Mayhem,0.614,2009-06-10,Smash: Motorized Mayhem,6.0,2,70.0,0.0,0.0,tt1621957,0.0,[]
[99],400638,en,Nature Boy,0.61,2017-11-07,Nature Boy,9.0,3,90.0,0.0,0.0,tt7258980,0.0,['ESPN Films']
[],487287,en,The Dig,0.61,2017-09-06,The Dig,6.3,5,8.0,0.0,0.0,tt7359502,0.0,['RESET Content']
[53],463833,en,Nanny Nightmare,0.608,2017-06-17,Nanny Nightmare,5.8,5,90.0,0.0,0.0,tt7001042,0.0,[]
[99],438449,en,The Work,0.603,2017-03-11,The Work,7.1,7,90.0,0.0,0.0,tt5836866,0.0,['Blanket Fort Media']
[27],470593,en,Beach Massacre at Kill Devil Hills,0.603,2016-10-27,Beach Massacre at Kill Devil Hills,5.0,1,99.0,0.0,0.0,tt3666492,0.0,[]
"[35, 10749]",603655,en,The Suitor,0.6,2017-04-29,The Suitor,10.0,1,5.0,0.0,0.0,,0.0,['ME Studios']
[35],603405,en,The Glendale Geeks,0.6,2017-12-20,The Glendale Geeks,10.0,1,,,,,,
"[80, 18, 9648, 10749]",598407,en,"Drop Dead, Gorgeous",0.6,2017-02-14,"Drop Dead, Gorgeous",10.0,1,22.0,50.0,0.0,,0.0,"['Chinatown Studios', 'ME Studios']"
"[10752, 18, 28, 36]",598402,en,Agincourt,0.6,2017-09-14,Agincourt,10.0,1,10.0,1500.0,0.0,tt8399990,0.0,['Chinatown Studios']
[16],585324,zh,風箏,0.6,2017-08-09,The Wayward Kite,10.0,1,8.0,0.0,0.0,tt6395560,0.0,['Yuting Hsueh']
[],585042,en,A Spookily Spectacular Phenomenon,0.6,2017-08-06,A Spookily Spectacular Phenomenon,10.0,1,,,,,,
[],584542,en,A Life Phenix,0.6,2017-05-27,A Life Phenix,10.0,1,,,,,,
"[99, 10402]",584275,en,Sickened No More: Documenting the Life and Death of Weekend Nachos,0.6,2017-12-17,Sickened No More: Documenting the Life and Death of Weekend Nachos,10.0,1,110.0,0.0,0.0,,0.0,['Think Again Records']
[28],572467,en,The Streetz,0.6,2017-09-30,The Streetz,10.0,1,75.0,0.0,0.0,tt5565806,0.0,['Intriguing Films']
"[99, 80]",565662,en,Casey Anthony: An American Murder Mystery,0.6,2017-04-09,Casey Anthony: An American Murder Mystery,10.0,1,,,,,,
"[28, 18]",555233,en,No More Safe Haven,0.6,2017-11-30,No More Safe Haven,10.0,1,10.0,0.0,0.0,tt7570664,0.0,['Movie Knights Productions']
[99],555205,en,"Clairton Coke Works, Clean Up Our Air",0.6,2017-01-01,"Clairton Coke Works, Clean Up Our Air",10.0,1,27.0,1.0,0.0,tt9150132,0.0,[]
[],550399,en,The Driver,0.6,2017-01-17,The Driver,10.0,1,114.0,0.0,0.0,,0.0,['Wicked Pictures']
[99],549903,en,Fattitude,0.6,2017-04-30,Fattitude,10.0,1,88.0,0.0,0.0,tt3916628,0.0,['Fattitude']
"[16, 10402, 12, 14]",541949,en,Undertale the Musical,0.6,2017-06-25,Undertale the Musical,10.0,1,,,,,,
[53],541922,en,Urban Myths,0.6,2017-03-12,Urban Myths,10.0,1,90.0,0.0,0.0,tt3316122,0.0,['Mirror Dog Productions']
[],539564,en,Hog & Fog,0.6,2017-11-17,Hog & Fog,10.0,1,2.0,0.0,0.0,tt7520802,0.0,[]
[35],533903,en,Single Dad 3: Admiration and Fixation,0.6,2017-06-06,Single Dad 3: Admiration and Fixation,10.0,1,13.0,1.0,3.0,,0.0,['Twat Kicker']
[99],532558,en,Albatross,0.6,2017-01-01,Albatross,10.0,1,97.0,0.0,0.0,,0.0,['Possibility Entertainment']
[99],531178,en,Free To Ride: The Documentary,0.6,2017-02-15,Free To Ride: The Documentary,10.0,1,56.0,200.0,0.0,tt5939406,0.0,['Kirwan Institute']
[],527419,en,Ocean Kid,0.6,2017-10-01,Ocean Kid,10.0,1,4.0,0.0,0.0,,0.0,[]
[18],526445,en,LoveSexHate,0.6,2017-09-24,LoveSexHate,10.0,1,71.0,10000.0,0.0,tt6616436,0.0,['Driving With Our Eyes Shut']
[99],518218,en,Dogs,0.6,2017-01-17,Dogs,10.0,1,,,,,,
[99],518170,en,Roswell: 70 Years Later,0.6,2017-10-13,Roswell: 70 Years Later,10.0,1,46.0,0.0,0.0,tt8249874,0.0,['Best Dudes Films']
[99],513795,en,Exposing Antarctica,0.6,2017-11-24,Exposing Antarctica,10.0,1,38.0,0.0,0.0,tt8187714,0.0,[]
"[12, 18]",512681,en,Pink Elephant,0.6,2017-01-27,Pink Elephant,10.0,1,87.0,0.0,0.0,tt5117204,0.0,['Pinkelefilm']
[10402],510582,en,Justin Timberlake: Rock in Rio 2017,0.6,2017-09-17,Justin Timberlake: Rock in Rio 2017,10.0,1,90.0,0.0,0.0,,1.0,[]
[],510136,en,Cassini: The Grand Finale,0.6,2017-01-01,Cassini: The Grand Finale,10.0,1,12.0,0.0,0.0,,0.0,[]
"[28, 37, 27]",503589,en,Dead West,0.6,2017-01-31,Dead West,10.0,2,7.0,0.0,0.0,tt6457620,0.0,['LooKitt Productions']
"[53, 80]",502227,en,Counterfeiters,0.6,2017-11-03,Counterfeiters,10.0,1,73.0,10.0,0.0,tt6710772,0.0,[]
"[10749, 18, 36, 27, 9648]",502036,en,Midnight,0.6,2017-05-17,Midnight,10.0,1,13.0,0.0,0.0,tt6011398,0.0,[]
[],496359,en,Jungle Tales,0.6,2017-06-01,Jungle Tales,10.0,1,,,,,,
[99],494887,en,6 on 77: The Dulles Airport 9/11 Cover-Up,0.6,2017-10-06,6 on 77: The Dulles Airport 9/11 Cover-Up,10.0,1,70.0,0.0,0.0,,0.0,['Detonator Productions Inc.']
[18],494808,en,Far From The Tree,0.6,2017-04-30,Far From The Tree,10.0,1,17.0,25000.0,0.0,tt6022842,0.0,['WOW Films']
[],492861,en,The Akron Holy War,0.6,2017-09-17,The Akron Holy War,10.0,1,94.0,0.0,0.0,tt7235502,0.0,[]
"[27, 35, 14]",492561,en,Everything Is Terrible! Presents: The Great Satan,0.6,2017-09-26,Everything Is Terrible! Presents: The Great Satan,10.0,1,72.0,0.0,0.0,tt7493854,1.0,['Everything Is Terrible!']
"[10402, 18]",491518,en,Sitting,0.6,2017-11-01,Sitting,10.0,2,8.0,0.0,0.0,tt7591384,0.0,['Ceremony']
"[12, 99]",491318,en,Depth Perception,0.6,2017-10-16,Depth Perception,10.0,1,61.0,0.0,0.0,tt7738490,0.0,['Quiksilver']
"[16, 10751, 14]",491277,en,Howard Lovecraft & the Undersea Kingdom,0.6,2017-10-01,Howard Lovecraft & the Undersea Kingdom,10.0,1,89.0,0.0,0.0,tt6438840,0.0,[]
[35],491247,en,Spent,0.6,2017-03-01,Spent,10.0,1,100.0,0.0,0.0,tt6066280,0.0,[]
"[35, 27]",489887,en,Scary Little Fuckers (A Christmas Movie),0.6,2017-11-29,Scary Little Fuckers (A Christmas Movie),10.0,1,23.0,0.0,0.0,tt3540704,0.0,['IM Filmworks']
[35],489792,en,Where Are We?,0.6,2017-10-31,Where Are We?,10.0,1,7.0,500.0,0.0,tt7460736,0.0,['Loste Films']
"[12, 99]",489682,en,Reel Rock 12,0.6,2017-11-04,Reel Rock 12,10.0,1,100.0,0.0,0.0,tt7708168,0.0,['Sender Films']
"[35, 14, 53, 27]",489242,en,Trampoline,0.6,2017-07-04,Trampoline,10.0,1,2.0,0.0,2.0,,0.0,[]
"[35, 53]",489207,en,SNYDER,0.6,2017-07-05,The Last Photograph,10.0,1,,,,,,
[99],487245,en,Fatima,0.6,2017-09-08,Fatima,10.0,1,65.0,0.0,0.0,tt7972082,0.0,[]
[99],486962,en,The Last Stop,0.6,2017-04-29,The Last Stop,10.0,1,111.0,10000.0,0.0,tt6508926,0.0,[]
"[18, 53]",486863,en,Magnum Opus,0.6,2017-11-09,Magnum Opus,10.0,1,83.0,0.0,0.0,tt5034870,0.0,"['Tuck and Roll Productions', 'Little Turtle Pictures']"
[99],486673,en,The Watchman Chronicles,0.6,2017-03-03,The Watchman Chronicles,10.0,1,97.0,0.0,0.0,,0.0,['Spiral of Life']
[18],485964,en,Losing In Love,0.6,2017-04-01,Losing In Love,10.0,1,94.0,0.0,0.0,tt5058998,0.0,[]
"[80, 18, 53]",484506,en,The Quandary,0.6,2017-01-17,The Quandary,10.0,1,12.0,500.0,0.0,,0.0,[]
[],484474,en,Relax,0.6,2017-05-22,Relax,10.0,1,2.0,0.0,0.0,tt7575368,0.0,[]
[99],483094,en,Resistance Is Life,0.6,2017-04-03,Resistance Is Life,10.0,1,73.0,0.0,0.0,tt7097772,0.0,['Burn A Light Productions']
[99],482764,en,ORCA: A True Story,0.6,2017-11-10,ORCA: A True Story,10.0,1,79.0,0.0,0.0,tt7369784,0.0,['Circus Elephant Films']
"[16, 99]",482528,en,Springfield of Dreams: The Legend of Homer Simpson,0.6,2017-10-20,Springfield of Dreams: The Legend of Homer Simpson,10.0,2,67.0,0.0,0.0,tt7530988,0.0,"['Fox Sports', 'Warrior Poets']"
"[80, 27, 18]",480970,en,Spree,0.6,2015-12-31,Spree,10.0,1,70.0,1500.0,0.0,tt5488974,0.0,['Monarch Motion Pictures']
[35],480894,en,The Case of the Gilded Lily,0.6,2017-10-12,The Case of the Gilded Lily,10.0,1,38.0,0.0,0.0,tt7217254,0.0,['American Black Market']
"[99, 27]",480715,en,Invasion on Chestnut Ridge,0.6,2017-10-21,Invasion on Chestnut Ridge,10.0,1,61.0,0.0,0.0,tt7183826,0.0,['Small Town Monsters']
[],480421,en,The Amazing Neckbeard,0.6,2017-10-10,The Amazing Neckbeard,10.0,1,3.0,250.0,0.0,tt7482286,0.0,[]
[18],480398,pl,Ja i mój tata,0.6,2017-10-13,Me and My Father,10.0,1,30.0,0.0,0.0,,0.0,[]
[99],478110,en,The Pathological Optimist,0.6,2017-09-29,The Pathological Optimist,10.0,1,93.0,0.0,0.0,tt6391732,0.0,[]
[35],477375,en,Orang-U: An Ape Goes to College,0.6,2017-06-24,Orang-U: An Ape Goes to College,10.0,1,47.0,0.0,0.0,tt4607980,0.0,"['Foo Communications', 'Rogue Trader Motion Picture Company']"
"[35, 18]",475670,en,Mercury in Retrograde,0.6,2017-09-16,Mercury in Retrograde,10.0,1,105.0,0.0,0.0,tt5869632,0.0,[]
"[18, 80]",474007,en,The Other Place,0.6,2017-06-08,The Other Place,10.0,1,18.0,0.0,0.0,tt5228578,0.0,['Synescope Entertainment']
"[10402, 16, 27]",473741,xx,La Nuit je danse avec la mort,0.6,2017-08-11,The Night I Dance With Death,10.0,1,6.0,0.0,0.0,tt8505800,0.0,['SUPAMONKS']
[18],473617,en,Dream Sequence,0.6,2017-07-26,Dream Sequence,10.0,1,3.0,0.0,0.0,,0.0,[]
"[35, 12]",472447,en,He Ate the Chip,0.6,2017-06-03,He Ate the Chip,10.0,1,7.0,0.0,0.0,,0.0,[]
"[27, 35]",471347,en,When the Old Phone Rings,0.6,2017-04-21,When the Old Phone Rings,10.0,1,86.0,0.0,0.0,tt6727978,0.0,[]
"[53, 27]",469971,en,Thanatophobia,0.6,2017-05-23,Thanatophobia,10.0,1,10.0,5.0,300.0,tt7020762,0.0,[]
[18],469038,en,Sugar,0.6,2017-08-03,Sugar,10.0,1,12.0,0.0,0.0,tt7200458,0.0,[]
"[878, 27]",468447,en,Good Business,0.6,2017-07-10,Good Business,10.0,1,5.0,0.0,0.0,tt6395208,0.0,['Monolith Pictures (III)']
[80],468396,en,Toast,0.6,2017-04-24,Toast,10.0,1,7.0,0.0,0.0,tt7176446,0.0,['Henro Media']
[18],467806,en,180 Seconds,0.6,2017-02-17,180 Seconds,10.0,1,4.0,1.0,1.0,tt6547398,0.0,['Henro Media']
"[35, 18]",467029,en,Still Life,0.6,2017-01-01,Still Life,10.0,1,21.0,0.0,0.0,,0.0,['Vanishing Angle']
"[35, 99]",466750,en,07/27/1978,0.6,2017-02-23,07/27/1978,10.0,1,,,,,,
[18],464247,en,Peel,0.6,2017-07-01,Peel,10.0,1,19.0,2267.0,0.0,,0.0,[]
"[37, 9648, 10402, 18]",463824,en,Grand Entrance to the World of the Dead,0.6,2017-06-28,Grand Entrance to the World of the Dead,10.0,1,1.0,0.0,0.0,,0.0,[]
"[9648, 18, 37, 10402]",463412,en,Firing Flares @ Unnoticed Glares,0.6,2017-06-25,Firing Flares @ Unnoticed Glares,10.0,1,1.0,0.0,0.0,,0.0,[]
"[10402, 37, 18]",463361,en,No(thing) Staring Back,0.6,2017-06-25,No(thing) Staring Back,10.0,1,1.0,0.0,0.0,,0.0,[]
[],463348,en,"PWG: Game Over, Man",0.6,2017-04-21,"PWG: Game Over, Man",10.0,1,155.0,0.0,0.0,,0.0,['Pro Wrestling Guerrilla']
"[18, 10402]",463264,en,"Always on Time, Always Outta Line",0.6,2017-06-24,"Always on Time, Always Outta Line",10.0,1,1.0,0.0,0.0,,0.0,[]
[10402],463173,en,Couleé-D,0.6,2017-06-23,Couleé-D,10.0,1,14.0,0.0,0.0,,0.0,['VAM Studio']
"[37, 18, 10402]",463163,en,Defies All Time & Logic,0.6,2017-06-23,Defies All Time & Logic,10.0,1,1.0,0.0,0.0,,0.0,[]
[99],463058,en,Doctor B,0.6,2017-06-19,Doctor B,10.0,1,8.0,0.0,0.0,tt6507310,0.0,[]
[53],462916,en,The Storm,0.6,2017-06-21,The Storm,10.0,1,4.0,0.0,0.0,,0.0,[]
"[10402, 37, 18]",462600,en,What Was It Supposed to Be Like?,0.6,2017-06-19,What Was It Supposed to Be Like?,10.0,1,1.0,0.0,0.0,,0.0,[]
"[10402, 37, 18]",462592,en,"Stories Told, Storied Gold",0.6,2017-06-19,"Stories Told, Storied Gold",10.0,1,1.0,0.0,0.0,,0.0,[]
